id|name|derived_from_id|derived_from_name
5f62c1a3dbf5a9f9f120b258|Kanamycin acid sulfate|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a3dbf5a9f9f120b259|Kanamycin monosulfate|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25a|Kanamycin monosulfate [JAN]|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25b|Kanamycin sulfate|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25c|Kanamycin sulfate (1:1) (salt)|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25d|Kanamytrex|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25e|Kanaqua|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b25f|Kanasig|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b260|Kanatrol|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b261|Kanescin|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b262|Kanicin|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b263|Kannasyn|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b264|Kano|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b265|Kantrex|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b266|Kantrim|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b267|Klebcil|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b268|Ophtalmokalixan|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b269|Otokalixin|5f62c1a3dbf5a9f9f120b24f|kanamycin sulphate
5f62c1a4dbf5a9f9f120b26a|ketoprofen||
5f62c1a4dbf5a9f9f120b26b|ketoprofen|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a4dbf5a9f9f120b26c|2-(3-Benzoylphenyl)propanoic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a4dbf5a9f9f120b26d|Orudis|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a4dbf5a9f9f120b26e|2-(3-Benzoylphenyl)propionic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b26f|m-Benzoylhydratropic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b270|Ketoprofene|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b271|Profenid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b272|Oruvail|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b273|3-Benzoylhydratropic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b274|Alrheumat|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b275|Alrheumun|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b276|Capisten|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b277|Actron|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b278|Epatec|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b279|Aneol|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27a|Orudis (TN)|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27b|Orudis KT|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27c|Ketoprofeno|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27d|Ketoprophene|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27e|Alrheumum|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b27f|Kefenid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b280|Ketopron|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b281|Menamin|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b282|Meprofen|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a5dbf5a9f9f120b283|Orugesic|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b284|Oscorel|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b285|Fastum|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b286|Lertus|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b287|Toprec|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b288|Toprek|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b289|Dexal|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28a|racemic-Ketoprofen|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28b|Iso-K|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28c|2-[3-(phenylcarbonyl)phenyl]propanoic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28d|Benzoylhydratropic Acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28e|Ketoprofenum|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b28f|2-(m-Benzoylphenyl)propionic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b290|Ketoprofene [INN-French]|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b291|Ketoprofenum [INN-Latin]|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b292|Racemic ketoprofen|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b293|Ketoprofeno [INN-Spanish]|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b294|3-BENZOYL-ALPHA-METHYLBENZENEACETIC ACID|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b295|Ketoprofen (+-)|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b296|Ketoprofen (Actron)|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a6dbf5a9f9f120b297|(+-)-m-Benzoylhydratropic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b298|Benzeneacetic acid, 3-benzoyl-alpha-methyl-|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b299|2-[3-Benzoylphenyl]propionic acid|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b29a|Benzeneacetic acid, 3-benzoyl-.alpha.-methyl-|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b29b|Propionic acid, 2-(3-benzoylphenyl)-|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b29c|ketoprophen|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b29d|L'Acide (benzoyl-3-phenyl)-2-propionique|5f62c1a4dbf5a9f9f120b26a|ketoprofen
5f62c1a7dbf5a9f9f120b29e|lanolin alcohol||
5f62c1a7dbf5a9f9f120b29f|Alkoholes lanae|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a0|EINECS 232-430-1|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a1|Lanae alcohols|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a2|Lanolin alcohol|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a3|Lanolin alcohols|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a4|Wool alcohols|5f62c1a7dbf5a9f9f120b29e|lanolin alcohol
5f62c1a7dbf5a9f9f120b2a5|laurel leaves oil (laurus nobilis)||
5f62c1a7dbf5a9f9f120b2a6|Laurel leaves oil (Laurus nobilis)|5f62c1a7dbf5a9f9f120b2a5|laurel leaves oil (laurus nobilis)
5f62c1a7dbf5a9f9f120b2a7|Laurel oil|5f62c1a7dbf5a9f9f120b2a5|laurel leaves oil (laurus nobilis)
5f62c1a7dbf5a9f9f120b2a8|lavandula angustifolia oil (lavender oil)||
5f62c1a7dbf5a9f9f120b2a9|EINECS 290-795-2|5f62c1a7dbf5a9f9f120b2a8|lavandula angustifolia oil (lavender oil)
5f62c1a7dbf5a9f9f120b2aa|Lavandula angustifolia angustifolia extracts|5f62c1a7dbf5a9f9f120b2a8|lavandula angustifolia oil (lavender oil)
5f62c1a7dbf5a9f9f120b2ab|Lavender oil|5f62c1a7dbf5a9f9f120b2a8|lavandula angustifolia oil (lavender oil)
5f62c1a7dbf5a9f9f120b2ac|lichen acid mix||
5f62c1a7dbf5a9f9f120b2ad|Atranorin|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2ae|Atranorine|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2af|Parmelin|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b0|Usnarin|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b1|Antranoric acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b2|Atranoric acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b3|Parmelin acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b4|Usnarin acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b5|3-Hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenyl 3-formyl-2,4-dihydroxy-6-methylbenzoate|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b6|Benzoic acid, 3-formyl-2,4-dihydroxy-6-methyl-, 3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenyl ester|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b7|Benzoic acid,3-formyl-2,4-dihydroxy-6-methyl-,3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenyl ester|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b8|Benzoic acid,4-dihydroxy-6-methyl-, 3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenyl ester|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2b9|Evernic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2ba|Lecanoric acid methyl ether|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2bb|4-((4-Methoxy-6-methylsalicyloyl)oxy)-6-methylsalicylic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2bc|2,6-CRESOTIC ACID, 4-METHOXY-, 4-ESTER with 6-METHYL-beta-RESORCYLATE|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2bd|2-Hydroxy-4-[2-hydroxy-4-methoxy-6-methylbenzoyloxy]-6-methylbenzoic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2be|Benzoic acid, 2-hydroxy-4-((2-hydroxy-4-methoxy-6-methylbenzoyl)oxy)-6-methyl-|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a8dbf5a9f9f120b2bf|Evernic acid, pruiss|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c0|Evernsaure|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c1|2-hydroxy-4-(2-hydroxy-4-methoxy-6-methylbenzoyloxy)-6-methylbenzoic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c2|Benzoic acid, 2-hydroxy-4-[(2-hydroxy-4-methoxy-6-methylbenzoyl)oxy]-6-methyl-|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c3|(+)-Usnic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c4|(+)-Usniacin|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c5|(-)-Usnic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c6|(S)-Usnic acid|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c7|(9bR)-2,6-diacetyl-1,7,9-trihydroxy-8,9b-dimethyldibenzo[b,d]furan-3(9bH)-one|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c8|(S)-usnate|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2c9|(9aR)-4,8-diacetyl-1,3,9-trihydroxy-2,9a-dimethyl-7-oxo-9a-hydrobenzo[2,1-d]be nzo[b]furan|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2ca|(+)-Usniacin(D-Usnic acid)|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2cb|Isophthalaldehydic acid,4-dihydroxy-6-methyl-, 4-ester with methyl 3,6-dimethyl-.beta.-resorcylate|5f62c1a7dbf5a9f9f120b2ac|lichen acid mix
5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl||
5f62c1a9dbf5a9f9f120b2cd|Lidocaine|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1a9dbf5a9f9f120b2ce|2’,6’-Acetoxylidide, 2-(diethylamino)-|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1a9dbf5a9f9f120b2cf|2-(Diethylamino)-2’,6’-acetoxylidide|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1a9dbf5a9f9f120b2d0|2-(Diethylamino)-N-(2,6-dimethylphenyl)acetamide|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1a9dbf5a9f9f120b2d1|4-12-00-02538 (Beilstein Handbook Reference)|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1a9dbf5a9f9f120b2d2|Acetamide, 2-(diethylamino)-N-(2,6-dimethylphenyl)-|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d3|alpha-Diethylamino-2,6-dimethylacetanilide|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d4|Diethylaminoaceto-2,6-xylidide|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d5|BRN 2215784|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d6|EINECS 205-302-8|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d7|HSDB 3350|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d8|NSC 40030|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2d9|Xylocaine|5f62c1a9dbf5a9f9f120b2cc|lidocaine-hcl
5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide||
5f62c1aadbf5a9f9f120b2db|Limonene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2dc|1-Methyl-4-(1-methylethenyl)-cyclohexene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2dd|4-Isopropenyl-1-methylcyclohexene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2de|p-Menth-1,8-diene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2df|Racemic: dl-Limonene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2e0|Racemic: Dipentene|5f62c1aadbf5a9f9f120b2da|limonene hydroperoxide
5f62c1aadbf5a9f9f120b2e1|linalool hydroperoxide||
5f62c1aadbf5a9f9f120b2e2|Linalool|5f62c1aadbf5a9f9f120b2e1|linalool hydroperoxide
5f62c1aadbf5a9f9f120b2e3|lyral (4-(4-hydroxy-4-methyl pentyl)-3-cyclohexen-1-carboxaldehyde)||
5f62c1aadbf5a9f9f120b2e4|4-(4-Hydroxy-4-methylpentyl)-3-cyclohexene-1-carboxaldehyde|5f62c1aadbf5a9f9f120b2e3|lyral (4-(4-hydroxy-4-methyl pentyl)-3-cyclohexen-1-carboxaldehyde)
5f62c1aadbf5a9f9f120b2e5|BRN 2046455|5f62c1aadbf5a9f9f120b2e3|lyral (4-(4-hydroxy-4-methyl pentyl)-3-cyclohexen-1-carboxaldehyde)
5f62c1aadbf5a9f9f120b2e6|EINECS 250-863-4|5f62c1aadbf5a9f9f120b2e3|lyral (4-(4-hydroxy-4-methyl pentyl)-3-cyclohexen-1-carboxaldehyde)
5f62c1aadbf5a9f9f120b2e7|Lyral|5f62c1aadbf5a9f9f120b2e3|lyral (4-(4-hydroxy-4-methyl pentyl)-3-cyclohexen-1-carboxaldehyde)
5f62c1abdbf5a9f9f120b2e8|mafenide||
5f62c1abdbf5a9f9f120b2e9|4-(Aminomethyl)benzenesulfonamide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2ea|Ambamide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2eb|Benzamsulfonamide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2ec|EINECS 205-326-9|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2ed|Emilene|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2ee|Homonal|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2ef|Homosul|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f0|Homosulfaminum|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f1|Homosulfanilamide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f2|Mafenida|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f3|Mafenida [INN-Spanish]|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f4|Mafenide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f5|Mafenidum|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f6|Mafenidum [INN-Latin]|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f7|Malfamin|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f8|Maphenid|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2f9|Maphenide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2fa|Marprontil|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2fb|Mesudin|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2fc|Mesudrin|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1abdbf5a9f9f120b2fd|NSC 34632|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b2fe|Neofamid|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b2ff|Paramenyl|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b300|Septicid|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b301|Sulfamylon|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b302|alpha-Amino-p-toluenesulfonamide p-(Aminomethyl)benzenesulfonamide|5f62c1abdbf5a9f9f120b2e8|mafenide
5f62c1acdbf5a9f9f120b303|magnesium-chloride||
5f62c1acdbf5a9f9f120b304|MAGNESIUM CHLORIDE|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b305|Magnesium chloride anhydrous|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b306|MgCl2|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b307|MAGNESIUM CHLORIDE, ANHYDROUS|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b308|Chloromagnesite|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b309|Magnesiumchlorid|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30a|magnesium(II)chloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30b|magnesium(II) chloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30c|magnesium (II) chloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30d|[MgCl2]|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30e|magnesium(2+) dichloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b30f|Anhydrous magnesium chloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b310|Magnesium chloride,anhydrous|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b311|magnesium(2+) ion dichloride|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b312|Magnesium chloride solution 1M in water|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b313|Magnesium Chloride, Powder, -325 Mesh|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1acdbf5a9f9f120b314|Magnesium chloride, anhydrous, 99% 1kg|5f62c1acdbf5a9f9f120b303|magnesium-chloride
5f62c1addbf5a9f9f120b315|majantole||
5f62c1addbf5a9f9f120b316|Majantol|5f62c1addbf5a9f9f120b315|majantole
5f62c1addbf5a9f9f120b317|2,2-Dimethyl-3-(3-methylphenyl)-propanol|5f62c1addbf5a9f9f120b315|majantole
5f62c1addbf5a9f9f120b318|Benzenepropanol, ß,ß,3-trimethyl|5f62c1addbf5a9f9f120b315|majantole
5f62c1addbf5a9f9f120b319|manganese chloride||
5f62c1addbf5a9f9f120b31a|AI3-52832|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b31b|CCRIS 8932|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b31c|Manganese chloride in plastic container|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b31d|Manganese chloride tetrahydrate|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b31e|Manganese dichloride tetrahydrate|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b31f|Manganese(2+) chloride tetrahydrate|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b320|Manganese(II) chloride tetrahydrate|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b321|Manganous chloride tetrahydrate|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b322|UNII-QQE170PANO|5f62c1addbf5a9f9f120b319|manganese chloride
5f62c1addbf5a9f9f120b323|manganese oxide||
5f62c1addbf5a9f9f120b324|Manganese oxide|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1addbf5a9f9f120b325|Manganese monooxide|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1addbf5a9f9f120b326|Manganese-(II)-oxide|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1addbf5a9f9f120b327|MnO|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1addbf5a9f9f120b328|Manganese green|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1aedbf5a9f9f120b329|C.I. 77726|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1aedbf5a9f9f120b32a|Manganous oxide|5f62c1addbf5a9f9f120b323|manganese oxide
5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin||
5f62c1aedbf5a9f9f120b32c|Budamin MF 55I|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b32d|Budamin MF 60I|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b32e|CA 105|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b32f|CR 2024|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b330|Cassurit HML|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b331|Cassurit MLP|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b332|Cassurit MLS|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b333|Cassurit MT|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b334|Cibamin M 100|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
5f62c1aedbf5a9f9f120b335|Cohedur A|5f62c1aedbf5a9f9f120b32b|melamine-formaldehyde resin
